id,time,px,py,pz,dest_px,dest_py,dest_pz
0,0.0,1.9993751301974831,1.0160879160302771,1.0191221938607875,1.1566299676844989,1.6358388442556877,1.755761878741409
0,0.1,1.9979181418909973,1.032149024452787,1.0382125240375708,1.1566299676844989,1.6358388442556877,1.755761878741409
0,0.2,1.9956313759022584,1.0481632698154977,1.057247152499309,1.1566299676844989,1.6358388442556877,1.755761878741409
0,0.3,1.990648020362569,1.0801383462149508,1.095252920833326,1.1566299676844989,1.6358388442556877,1.755761878741409
0,0.4,1.9831885606914887,1.1119131184841105,1.133020606472022,1.1566299676844989,1.6358388442556877,1.755761878741409
0,0.5,1.973271641653384,1.1434081662402853,1.1704558098703308,1.1566299676844989,1.6358388442556877,1.755761878741409
0,0.6000000000000001,1.960922050381218,1.1745447682663883,1.2074649625156333,1.1566299676844989,1.6358388442556877,1.755761878741409
0,0.7000000000000001,1.9461706544216288,1.2052450992729842,1.2439555608003103,1.1566299676844989,1.6358388442556877,1.755761878741409
0,0.8,1.9290543245821363,1.2354324244209784,1.2798363972325868,1.1566299676844989,1.6358388442556877,1.755761878741409
0,0.9,1.9096158427733283,1.265031291118757,1.3150177884077603,1.1566299676844989,1.6358388442556877,1.755761878741409
0,1.0,1.88790379507636,1.2939677176143665,1.349411799170007,1.1566299676844989,1.6358388442556877,1.755761878741409
0,1.1,1.8639724503030584,1.322169377911368,1.382932462404476,1.1566299676844989,1.6358388442556877,1.755761878741409
0,1.2000000000000002,1.837881624352153,1.34956578254616,1.4154959939103051,1.1566299676844989,1.6358388442556877,1.755761878741409
0,1.3,1.8096965307006825,1.3760884547749266,1.4470210018174892,1.1566299676844989,1.6358388442556877,1.755761878741409
0,1.4,1.7794876174042609,1.4016711017298369,1.4774286900241669,1.1566299676844989,1.6358388442556877,1.755761878741409
0,1.5,1.7473303910136326,1.4262497801166885,1.5066430551458392,1.1566299676844989,1.6358388442556877,1.755761878741409
0,1.6,1.7133052278476142,1.449763056039843,1.5345910764842494,1.1566299676844989,1.6358388442556877,1.755761878741409
0,1.7000000000000002,1.6774971730941584,1.4721521585549688,1.5612028985411,1.1566299676844989,1.6358388442556877,1.755761878741409
0,1.8,1.639995728241674,1.4933611265657984,1.5864120056204172,1.1566299676844989,1.6358388442556877,1.755761878741409
0,1.9,1.6008946273719171,1.513336948697721,1.610155388083152,1.1566299676844989,1.6358388442556877,1.755761878741409
0,2.0,1.5602916028736036,1.5320296957986144,1.6323736998384626,1.1566299676844989,1.6358388442556877,1.755761878741409
0,2.1,1.5182881411623317,1.5493926457357206,1.6530114066780337,1.1566299676844989,1.6358388442556877,1.755761878741409
0,2.2,1.4749892290174005,1.5653824001766463,1.6720169250826755,1.1566299676844989,1.6358388442556877,1.755761878741409
0,2.3000000000000003,1.4305030911695336,1.5799589930625926,1.68934275115426,1.1566299676844989,1.6358388442556877,1.755761878741409
0,2.4000000000000004,1.384940919795419,1.5930859905026868,1.7049455793507238,1.1566299676844989,1.6358388442556877,1.755761878741409
0,2.5,1.3384165965951715,1.6047305818397375,1.7187864107273714,1.1566299676844989,1.6358388442556877,1.755761878741409
0,2.6,1.3062380653092445,1.6213761053903708,1.7198400827859908,1.297134202158123,1.7955929604870184,0.4720387257275802
0,2.7,1.288485755507598,1.6429809560145308,1.7081039618951777,1.297134202158123,1.7955929604870184,0.4720387257275802
0,2.8000000000000003,1.2878086790709946,1.668224056204212,1.6837738293467384,1.297134202158123,1.7955929604870184,0.4720387257275802
0,2.9000000000000004,1.3015659548496146,1.6983384209922503,1.6467566557198616,1.297134202158123,1.7955929604870184,0.4720387257275802
0,3.0,1.3150394427479737,1.7265254770850325,1.608122613942832,1.297134202158123,1.7955929604870184,0.4720387257275802
0,3.1,1.3368976566997244,1.745004168086389,1.573459431115936,1.297134202158123,1.7955929604870184,0.4720387257275802
0,3.2,1.3618751663774296,1.7492090550321595,1.552897141239107,1.297134202158123,1.7955929604870184,0.4720387257275802
0,3.3000000000000003,1.393868878632344,1.7384782429536951,1.5447874131565005,1.297134202158123,1.7955929604870184,0.4720387257275802
0,3.4000000000000004,1.4332708171968658,1.7139733978324618,1.547212358057532,1.297134202158123,1.7955929604870184,0.4720387257275802
0,3.5,1.468390756175455,1.6817750591121143,1.559247483305419,1.297134202158123,1.7955929604870184,0.4720387257275802
0,3.6,1.5026929600227552,1.648027304327273,1.5694953927665731,1.297134202158123,1.7955929604870184,0.4720387257275802
0,3.7,1.5310904883370404,1.6118539488460697,1.5835499885370037,1.297134202158123,1.7955929604870184,0.4720387257275802
0,3.8,1.5542562092734995,1.5723417456552404,1.6018127684036645,1.297134202158123,1.7955929604870184,0.4720387257275802
0,3.9,1.5762305891596775,1.531460532137951,1.61840070750916,1.297134202158123,1.7955929604870184,0.4720387257275802
